pref,city,name,zip,addr,phone,note
兵庫県,川西市,子育て支援拠点TSUNAGARI,6660006,川西市萩原台西3－1－2－202（萩原壱番館2階）,,https://www.city.kawanishi.hyogo.jp/kurashi/kosodate/1000689/1012582.html
兵庫県,川西市,川西中央保育所地域子育て支援ルーム,6660017,川西市火打1-3-5「アップルちゅうおう」,,
兵庫県,川西市,"川西中央保育所地域子育て支援ルーム
「アップルちゅうおう」",6660017,川西市火打1-3-5,,https://www.city.kawanishi.hyogo.jp/kurashi/kosodate/hoikusyo/1000647.html
兵庫県,川西市,川西南保育所地域子育て支援ルーム「アップルみなみ」,6660024,川西市久代2-12-4,,https://www.city.kawanishi.hyogo.jp/kurashi/kosodate/hoikusyo/1000647.html
兵庫県,川西市,清和台おうち保育園地域子育て支援室 「まるの間」,6660142,川西市清和台東3-1-8トナリエ清和台２階,,https://www.city.kawanishi.hyogo.jp/kurashi/kosodate/1000689/1012605.html
兵庫県,川西市,牧の台みどりこども園地域子育て支援ルーム「アップルまきのだい」,6660111,川西市大和東1-47-5,,https://www.city.kawanishi.hyogo.jp/kurashi/kosodate/hoikusyo/1000647.html
兵庫県,川西市,総合センター,6660032,川西市日高町1-2,,http://www.city.kawanishi.hyogo.jp/shisetsu/1002909/sogo_list/index.html
兵庫県,市川町,市川町地域子育て支援センター,6792316,神崎郡市川町東川辺1216（いちかわ東こども園隣）,,https://www.town.ichikawa.lg.jp/info/889
兵庫県,播磨町,北部子育て支援センター,6750160,加古郡播磨町西野添2丁目10番34号,,https://www.town.harima.lg.jp/kodomo/kyoiku/kosodate/shienshisetsu/hokubu/riyoannai.html
兵庫県,播磨町,南部子育て支援センター,6750144,加古郡播磨町北本荘3丁目2番31号,,https://www.town.harima.lg.jp/kodomo/kyoiku/kosodate/shienshisetsu/nanbu/riyoannai.html
兵庫県,新温泉町,新温泉町浜坂子育て支援センター,6696702,美方郡新温泉町浜坂2669番地の11,,https://www.town.shinonsen.hyogo.jp/uppdf/1743580488.pdf
兵庫県,新温泉町,新温泉町温泉子育て支援センター,6696821,美方郡新温泉町湯1685番地の137(ゆめっこ認定こども園内）,,https://www.town.shinonsen.hyogo.jp/uppdf/1743580488.pdf
兵庫県,明石市,あかし子育て支援センター,6730891,明石市大明石町1丁目6番1号　　パピオスあかし5階,,https://www.city.akashi.lg.jp/kodomo/kosodatesien/siencenter.html
兵庫県,明石市,子育て支援センター おおくぼ,6740068,明石市大久保町ゆりのき通1丁目4番地の7 (明石こどもセンター内）,,https://www.city.akashi.lg.jp/kodomo/kosodatesien/siencenter.html
兵庫県,明石市,子育て支援センターあかし西,6740092,明石市二見町東二見1836番地の1　　ふれあいプラザあかし西　1階,,https://www.city.akashi.lg.jp/kodomo/kosodatesien/siencenter.html
兵庫県,明石市,子育て支援センターうおずみ,6740083,明石市魚住町住吉1-1-16,,https://www.city.akashi.lg.jp/kodomo/kosodatesien/siencenter.html
兵庫県,明石市,子育て支援センターにしあかし,6730005,明石市小久保1丁目4-7　　メゾン西明石1階,,https://www.city.akashi.lg.jp/kodomo/kosodatesien/siencenter.html
兵庫県,朝来市,おやこるーむ（枚田みのり保育園）,6695261,朝来市和田山町枚田1622番地,,https://k-fukushikai.com/minori/about/#oyako
兵庫県,朝来市,さくらんぼるーむ（やなせこども園）,6695103,朝来市山東町矢名瀬町772番地,,http://www.yanasehoikuen.jp/event/
兵庫県,朝来市,なかよし広場（照福こども園）,6695132,朝来市山東町溝黒123番地1,,http://syoufuku.org/nakayoshi/
兵庫県,朝来市,ひまわりひろば（ひまわりこども園）,6695201,朝来市和田山町和田山372番地1,,https://himawari-kodomoen.ed.jp/
兵庫県,朝来市,朝来市和田山子育て学習センター,6695213,朝来市和田山町玉置824番地1,,https://www.city.asago.hyogo.jp/site/kosodate/15449.html#wadayama
兵庫県,朝来市,朝来市山東子育て学習センター,6695192,朝来市山東町楽音寺95番地山東支所内,,https://www.city.asago.hyogo.jp/site/kosodate/15449.html#santou
兵庫県,朝来市,朝来市朝来子育て学習センター,6793441,朝来市羽渕390番地,,https://www.city.asago.hyogo.jp/site/kosodate/15449.html#asago
兵庫県,朝来市,朝来市生野子育て学習センター,6793301,朝来市生野町口銀谷418番地4,,https://www.city.asago.hyogo.jp/site/kosodate/15449.html#ikuno
兵庫県,洲本市,五色すこやか子育てセンター,6561301,伊丹商工プラザ5階　男女共同参画センター（ここいろ）内,,https://www.city.sumoto.lg.jp/site/gosikisukoyaka/
兵庫県,洲本市,洲本子育て学習センター,6560024,洲本市山手3丁目3-2（洲本中央公民館内）,,https://www.city.sumoto.lg.jp/site/sumotokosodate/
兵庫県,淡路市,一宮子育て学習センター,6561503,淡路市遠田1940番地,,https://www.city.awaji.lg.jp/soshiki/kosodate/20140408.html
兵庫県,淡路市,北淡子育て学習センター,6561711,淡路市富島1388番地,,https://www.city.awaji.lg.jp/soshiki/kosodate/20140408.html
兵庫県,淡路市,岩屋子育て学習センター,6562401,淡路市岩屋1514-番地18岩屋保健センター内,,https://www.city.awaji.lg.jp/soshiki/kosodate/20140408.html
兵庫県,淡路市,東浦子育て学習センター,6562311,淡路市久留麻243番地3　東浦事務所西庁舎1階,,https://www.city.awaji.lg.jp/soshiki/kosodate/20140408.html
兵庫県,淡路市,津名子育て学習センター,6562131,淡路市志筑1600番地1　津名ふれあいセンター内,,https://www.city.awaji.lg.jp/soshiki/kosodate/20140408.html
兵庫県,猪名川町,ほしのこ広場,6660262,川辺郡猪名川町伏見台1-1-70,,https://e-akane.com/tanabata/childcare/
